Mercury,https://coinmarketcap.com/currencies/mercury/,0.163632
Diamond,https://coinmarketcap.com/currencies/diamond/,5.96944
Numeraire,https://coinmarketcap.com/currencies/numeraire/,11.9126
All Sports,https://coinmarketcap.com/currencies/all-sports/,0.0331731
Mothership,https://coinmarketcap.com/currencies/mothership/,0.113761
SwissBorg,https://coinmarketcap.com/currencies/swissborg/,0.027637
Peerplays,https://coinmarketcap.com/currencies/peerplays-ppy/,4.01594
GridCoin,https://coinmarketcap.com/currencies/gridcoin/,0.0402634
Storiqa,https://coinmarketcap.com/currencies/storiqa/,0.00202146
FirstBlood,https://coinmarketcap.com/currencies/firstblood/,0.182755
Propy,https://coinmarketcap.com/currencies/propy/,0.894291
Dimecoin,https://coinmarketcap.com/currencies/dimecoin/,2.84583e-05
RevolutionVR,https://coinmarketcap.com/currencies/revolutionvr/,0.0726957
SIBCoin,https://coinmarketcap.com/currencies/sibcoin/,0.915919
Moeda Loyalty...,https://coinmarketcap.com/currencies/moeda-loyalty-points/,0.772731
Leadcoin,https://coinmarketcap.com/currencies/leadcoin/,0.0192106
WeTrust,https://coinmarketcap.com/currencies/trust/,0.163221
Alphacat,https://coinmarketcap.com/currencies/alphacat/,0.0053486
YEE,https://coinmarketcap.com/currencies/yee/,0.01166
VeriCoin,https://coinmarketcap.com/currencies/vericoin/,0.474332
Zap,https://coinmarketcap.com/currencies/zap/,0.130694
PRIZM,https://coinmarketcap.com/currencies/prizm/,0.920085
Primecoin,https://coinmarketcap.com/currencies/primecoin/,0.624374
Paypex,https://coinmarketcap.com/currencies/paypex/,0.208531
Agrello,https://coinmarketcap.com/currencies/agrello-delta/,0.164227
BitClave,https://coinmarketcap.com/currencies/bitclave/,0.0280097
Selfkey,https://coinmarketcap.com/currencies/selfkey/,0.00732593
Trade Token,https://coinmarketcap.com/currencies/trade-token/,0.166137
MonetaryUnit,https://coinmarketcap.com/currencies/monetaryunit/,0.109275
Aeron,https://coinmarketcap.com/currencies/aeron/,1.07229
Banyan Network,https://coinmarketcap.com/currencies/banyan-network/,0.102169
bitUSD,https://coinmarketcap.com/currencies/bitusd/,1.08922
Energo,https://coinmarketcap.com/currencies/energo/,0.0228489
carVertical,https://coinmarketcap.com/currencies/carvertical/,0.00243356
FairCoin,https://coinmarketcap.com/currencies/faircoin/,0.247766
Bloom,https://coinmarketcap.com/currencies/bloomtoken/,0.333065
Zeusshield,https://coinmarketcap.com/currencies/zeusshield/,0.0112994
Matchpool,https://coinmarketcap.com/currencies/guppy/,0.173721
ICOS,https://coinmarketcap.com/currencies/icos/,22.469
Omni,https://coinmarketcap.com/currencies/omni/,23.1871
Pascal Coin,https://coinmarketcap.com/currencies/pascal-coin/,0.669964
BitDegree,https://coinmarketcap.com/currencies/bitdegree/,0.0359424
Paragon,https://coinmarketcap.com/currencies/paragon/,0.194072
True Chain,https://coinmarketcap.com/currencies/true-chain/,0.503355
COSS,https://coinmarketcap.com/currencies/coss/,0.192498
LATOKEN,https://coinmarketcap.com/currencies/latoken/,0.16044
ZClassic,https://coinmarketcap.com/currencies/zclassic/,3.44435
ShipChain,https://coinmarketcap.com/currencies/shipchain/,0.0861971
EncrypGen,https://coinmarketcap.com/currencies/encrypgen/,0.199448
OAX,https://coinmarketcap.com/currencies/oax/,0.490046
DADI,https://coinmarketcap.com/currencies/dadi/,0.158584
SolarCoin,https://coinmarketcap.com/currencies/solarcoin/,0.2845
Expanse,https://coinmarketcap.com/currencies/expanse/,1.50174
Datawallet,https://coinmarketcap.com/currencies/datawallet/,0.0304131
Blackmoon,https://coinmarketcap.com/currencies/blackmoon/,0.557351
CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,0.291551
Qbao,https://coinmarketcap.com/currencies/qbao/,0.179241
SureRemit,https://coinmarketcap.com/currencies/sureremit/,0.0233707
Covesting,https://coinmarketcap.com/currencies/covesting/,0.667184
Hi Mutual Soc...,https://coinmarketcap.com/currencies/hi-mutual-society/,0.0288765
Cappasity,https://coinmarketcap.com/currencies/cappasity/,0.0303553
Databits,https://coinmarketcap.com/currencies/databits/,0.509262
Incent,https://coinmarketcap.com/currencies/incent/,0.251582
SHIELD,https://coinmarketcap.com/currencies/shield-xsh/,0.0237534
Phore,https://coinmarketcap.com/currencies/phore/,1.56774
Bodhi,https://coinmarketcap.com/currencies/bodhi/,0.28346
Grid+,https://coinmarketcap.com/currencies/grid/,0.286259
HempCoin,https://coinmarketcap.com/currencies/hempcoin/,0.0485082
Radium,https://coinmarketcap.com/currencies/radium/,3.21389
Exchange Union,https://coinmarketcap.com/currencies/exchange-union/,5.56487
Blocktix,https://coinmarketcap.com/currencies/blocktix/,0.278132
iXledger,https://coinmarketcap.com/currencies/ixledger/,0.309332
Universal Cur...,https://coinmarketcap.com/currencies/universal-currency/,0.818217
Zoin,https://coinmarketcap.com/currencies/zoin/,0.626359
Lympo,https://coinmarketcap.com/currencies/lympo/,0.0200821
Lamden,https://coinmarketcap.com/currencies/lamden/,0.0754943
ALIS,https://coinmarketcap.com/currencies/alis/,0.278081
OracleChain,https://coinmarketcap.com/currencies/oraclechain/,0.356061
InsurePal,https://coinmarketcap.com/currencies/insurepal/,0.0529248
Xaurum,https://coinmarketcap.com/currencies/xaurum/,0.082329
ColossusXT,https://coinmarketcap.com/currencies/colossusxt/,0.000968669
Snovio,https://coinmarketcap.com/currencies/snovio/,0.0256252
DomRaider,https://coinmarketcap.com/currencies/domraider/,0.0175197
AICHAIN,https://coinmarketcap.com/currencies/aichain/,0.0193438
NewYorkCoin,https://coinmarketcap.com/currencies/newyorkcoin/,7.71224e-05
BitSend,https://coinmarketcap.com/currencies/bitsend/,0.545726
Neumark,https://coinmarketcap.com/currencies/neumark/,0.353125
Energycoin,https://coinmarketcap.com/currencies/energycoin/,0.0826574
LoMoCoin,https://coinmarketcap.com/currencies/lomocoin/,0.0441175
Restart Energ...,https://coinmarketcap.com/currencies/restart-energy-mwat/,0.0241699
FirstCoin,https://coinmarketcap.com/currencies/firstcoin/,0.317569
FlorinCoin,https://coinmarketcap.com/currencies/florincoin/,0.0689675
Everus,https://coinmarketcap.com/currencies/everus/,0.165444
ProChain,https://coinmarketcap.com/currencies/prochain/,0.197619
Bismuth,https://coinmarketcap.com/currencies/bismuth/,1.13585
Clams,https://coinmarketcap.com/currencies/clams/,3.32874
CoinMeet,https://coinmarketcap.com/currencies/coinmeet/,0.0501446
NVO,https://coinmarketcap.com/currencies/nvo/,0.651096
Boolberry,https://coinmarketcap.com/currencies/boolberry/,0.862583
Divi,https://coinmarketcap.com/currencies/divi/,1.89271
Cashaa,https://coinmarketcap.com/currencies/cashaa/,0.0294682
Bitcoin Atom,https://coinmarketcap.com/currencies/bitcoin-atom/,0.541921
TE-FOOD,https://coinmarketcap.com/currencies/te-food/,0.0240124
DecentBet,https://coinmarketcap.com/currencies/decent-bet/,0.0802052
Olympus Labs,https://coinmarketcap.com/currencies/olympus-labs/,0.244666
Rubycoin,https://coinmarketcap.com/currencies/rubycoin/,0.374201
Swarm,https://coinmarketcap.com/currencies/swarm-fund/,0.185996
Debitum Network,https://coinmarketcap.com/currencies/debitum-network/,0.0572676
